20.004998445510864, 3, 199.85614013671875, 16.3179292678833
20.313706636428833, 3, 199.59228515625, 16.61668848991394
21.100178480148315, 3, 198.65476989746094, 17.42751693725586
21.306484699249268, 3, 198.42198181152344, 17.617968320846558
29.44173240661621, 3, 191.76516723632812, 25.767982244491577
35.84720993041992, 3, 198.7759552001953, 32.165263414382935
35.902507305145264, 3, 200.2393798828125, 32.21582388877869
36.74250245094299, 3, 199.2931671142578, 33.065966844558716
40.553805351257324, 3, 194.5135040283203, 36.88366103172302
42.93008279800415, 3, 198.7137908935547, 39.265486001968384
65.5957760810852, 3, 199.02696228027344, 16.90782403945923
66.01311922073364, 3, 198.79795837402344, 17.3061580657959
66.42412543296814, 3, 198.4877166748047, 17.74670696258545
67.24441266059875, 3, 198.26329040527344, 18.545811414718628
73.40311074256897, 3, 191.17539978027344, 24.709492206573486
81.04607796669006, 3, 199.54522705078125, 32.35409712791443
81.09787034988403, 3, 198.7484130859375, 32.394975662231445
81.14931106567383, 3, 199.74192810058594, 32.45425891876221
81.56518363952637, 3, 198.92538452148438, 32.892982482910156
86.46654939651489, 3, 199.1707305908203, 37.75480246543884
110.64454984664917, 3, 198.97459411621094, 16.999683141708374
110.74863409996033, 3, 198.9644775390625, 17.10735249519348
110.90357518196106, 3, 198.73898315429688, 17.249109268188477
111.46838235855103, 3, 198.18685913085938, 17.80794382095337
118.28342413902283, 3, 190.7820587158203, 24.649459838867188
125.9372546672821, 3, 199.56903076171875, 32.29661440849304
126.14439678192139, 3, 198.3914337158203, 32.503750801086426
130.21466946601868, 3, 198.3107147216797, 36.55593657493591
132.3129277229309, 3, 198.20489501953125, 38.667484760284424
143.64051055908203, 2, -27.858840942382812, 50
167.55398750305176, 3, 199.33572387695312, 16.86143398284912
167.70934319496155, 3, 199.00119018554688, 17.010019779205322
167.86439633369446, 3, 198.69119262695312, 17.15825605392456
167.91564297676086, 3, 198.8815155029297, 17.21022629737854
176.48581266403198, 3, 196.8162841796875, 25.81127905845642
182.98335671424866, 3, 199.86288452148438, 32.30654764175415
183.0344123840332, 3, 199.4783172607422, 32.3453254699707
183.2413330078125, 3, 199.60617065429688, 32.54782676696777
186.7182924747467, 3, 198.4237060546875, 36.045995473861694
190.7670431137085, 3, 198.24436950683594, 40.047497272491455
212.5155165195465, 3, 198.68064880371094, 16.86228609085083
212.98547387123108, 3, 198.251220703125, 17.310723304748535
213.08785009384155, 3, 199.67637634277344, 17.420860767364502
213.7068054676056, 3, 197.9715576171875, 18.06070852279663
221.30054187774658, 3, 190.1061553955078, 25.662469148635864
227.72721672058105, 3, 199.79762268066406, 32.05955743789673
229.33967518806458, 3, 198.76597595214844, 33.708983182907104
235.73560523986816, 3, 199.62960815429688, 40.10041403770447
245.64759969711304, 2, -26.897258758544922, 50
245.64768981933594, 2, -27.37859535217285, 50
275.06245279312134, 3, 199.18064880371094, 16.417014837265015
275.5315320491791, 3, 199.574462890625, 16.849642515182495
276.61146306991577, 3, 199.06813049316406, 17.95007014274597
276.8699402809143, 3, 198.25013732910156, 18.198330640792847
284.9594659805298, 3, 196.42832946777344, 26.310807704925537
291.14313101768494, 3, 200.20077514648438, 32.455111026763916
291.1975700855255, 3, 199.90240478515625, 32.50632905960083
291.7148244380951, 3, 199.8466339111328, 33.04317021369934
296.7041549682617, 3, 198.802734375, 38.055869340896606
308.67934799194336, 2, -26.391319274902344, 50
331.7549834251404, 3, 199.53016662597656, 16.056864738464355
333.25724625587463, 3, 198.439453125, 17.558005332946777
333.51461720466614, 3, 198.40411376953125, 17.808972597122192
333.620046377182, 3, 198.58644104003906, 17.909171104431152
340.6430425643921, 3, 196.8646240234375, 24.949809551239014
347.596750497818, 3, 199.45834350585938, 31.9161434173584
348.3721776008606, 3, 199.03782653808594, 32.69554853439331
348.7406277656555, 3, 198.8780975341797, 33.056804180145264
352.954571723938, 3, 198.94920349121094, 37.247159242630005
365.6898498535156, 2, -26.859783172607422, 50
395.9385106563568, 3, 198.68276977539062, 17.267908811569214
396.09175086021423, 3, 199.86074829101562, 17.416000366210938
396.65910243988037, 3, 198.21519470214844, 17.99874711036682
396.81229996681213, 3, 197.11912536621094, 18.107157707214355
404.4400074481964, 3, 191.48959350585938, 25.748603105545044
410.88331604003906, 3, 199.6102752685547, 32.204453229904175
415.2664849758148, 3, 198.04344177246094, 36.5950653553009
418.43484592437744, 3, 199.1656494140625, 39.75619459152222
420.3671531677246, 3, 201.21749877929688, 41.66223478317261
428.6848201751709, 2, -42.926055908203125, 50
452.0792067050934, 3, 199.6914520263672, 16.506999015808105
452.65362763404846, 3, 199.55789184570312, 17.058297395706177
452.9154303073883, 3, 198.365478515625, 17.33948564529419
453.01718521118164, 3, 199.1128387451172, 17.448089122772217
461.40618681907654, 3, 190.4757080078125, 25.809223175048828
468.2752640247345, 3, 199.32443237304688, 32.70600914955139
468.27531337738037, 3, 200.61196899414062, 32.696125984191895
470.2738833427429, 3, 197.18557739257812, 34.65491533279419
470.47677731513977, 3, 200.03939819335938, 34.89522433280945
