    41, 34.0600,  1, -173.11, 4.490000000000002
   145, 45.2000,  1, -244.67, 15.630000000000003
   369, 69.3100,  1, -333.36, 39.74
   407, 73.4700,  1, -226.28, 43.9
   463, 79.5900,  2, -38.64,  50
   463, 79.5900,  2, -90.83,  50
   463, 79.5900,  2, -95.38,  50
   463, 79.5900,  2, -214.19,  50
   572, 106.0100,  1, -207.14, 11.700000000000003
   709, 121.0000,  1, -298.39, 26.689999999999998
   790, 129.8600,  1, -347.60, 35.55000000000001
   820, 133.1500,  1, -345.56, 38.84
   868, 138.4000,  1, -385.84, 44.09
   872, 138.8300,  1, -245.25, 44.52000000000001
   923, 144.4100,  2, -280.17,  50
   923, 144.4100,  2, -158.29,  50
  1010, 168.5800,  1, -190.73, 9.29000000000002
  1137, 182.4700,  1, -302.77, 23.180000000000007
  1147, 183.5700,  1, -295.46, 24.28
  1152, 184.1100,  1, -170.05, 24.82000000000002
  1244, 194.1800,  1, -266.80, 34.890000000000015
  1372, 208.1800,  1, -383.87, 48.890000000000015
  1383, 209.3800,  2, -195.79,  50
  1383, 209.3800,  2, -105.98,  50
  1507, 237.4700,  1, -144.50, 13.340000000000003
  1529, 239.8800,  1, -255.45, 15.75
  1680, 256.3800,  1, -293.88, 32.25
  1837, 272.7200,  1, -333.96, 48.59000000000003
  1851, 274.1800,  2, -153.38,  50
  1851, 274.1800,  2, -154.85,  50
  1851, 274.1800,  2, -109.52,  50
  1851, 274.1800,  2, -231.49,  50
  1977, 301.9100,  1, -165.81, 12.920000000000016
  2018, 306.1800,  1, -243.36, 17.189999999999998
  2115, 316.2900,  1, -288.87, 27.30000000000001
  2333, 339.0000,  2, -139.62,  50
  2333, 339.0000,  2, -152.90,  50
  2333, 339.0000,  2, -111.78,  50
  2333, 339.0000,  2, -158.88,  50
  2333, 339.0000,  2, -58.59,  50
  2491, 370.0200,  1, -276.72, 16.25
  2593, 380.6500,  1, -350.02, 26.879999999999995
  2608, 382.2100,  1, -283.49, 28.439999999999998
  2815, 403.7700,  2, -190.31,  50
  2815, 403.7700,  2, -225.36,  50
  2815, 403.7700,  2, -226.30,  50
  2815, 403.7700,  2, -92.44,  50
  2815, 403.7700,  2, -197.90,  50
  2979, 435.5400,  1, -213.23, 16.870000000000005
  3030, 440.8500,  1, -135.62, 22.180000000000007
  3258, 464.6000,  1, -212.64, 45.93000000000001
  3298, 468.7700,  2, -210.07,  50
  3298, 468.7700,  2, -160.39,  50
