15.764582872390747, 1, -154.1541748046875, 7.151394605636597
17.287991762161255, 1, -153.16055297851562, 8.6748046875
26.70943522453308, 1, -156.48997497558594, 18.096248865127563
26.70954918861389, 1, -165.7327880859375, 18.096364736557007
27.25955319404602, 3, 200.3701171875, 18.643264532089233
27.67063546180725, 1, -169.562255859375, 19.057448387145996
38.55849289894104, 1, -158.0579071044922, 29.945305347442627
39.24575471878052, 1, -188.80868530273438, 30.63256859779358
40.0783634185791, 1, -170.21176147460938, 31.465177059173584
42.14425849914551, 1, -182.76564025878906, 33.531070947647095
47.60194969177246, 1, -178.56304931640625, 38.98876214027405
50.63809323310852, 1, -198.83489990234375, 42.02490592002869
58.62734794616699, 2, -41.4787483215332, 50
58.62745189666748, 2, -60.6175537109375, 50
58.627476930618286, 2, -91.32415008544922, 50
58.6274938583374, 2, -88.13799285888672, 50
58.62750554084778, 2, -57.6882209777832, 50
58.62751531600952, 2, -61.8555908203125, 50
58.62752413749695, 2, -52.151206970214844, 50
58.627532720565796, 2, -54.316932678222656, 50
74.82170176506042, 1, -153.43960571289062, 6.219826936721802
77.46202421188354, 1, -154.371337890625, 8.860148906707764
79.12518668174744, 1, -152.320556640625, 10.523311376571655
79.19313669204712, 1, -152.7984161376953, 10.591261863708496
79.40153455734253, 1, -150.5028533935547, 10.799659729003906
79.40160655975342, 1, -150.48480224609375, 10.799734592437744
84.02605366706848, 1, -151.03082275390625, 15.42417860031128
84.02611780166626, 1, -151.10089111328125, 15.424245595932007
88.37909936904907, 1, -151.19313049316406, 19.777223348617554
88.37923121452332, 1, -158.69970703125, 19.777359008789062
92.46894383430481, 1, -153.0918731689453, 23.867069005966187
93.85008072853088, 1, -158.46142578125, 25.24820590019226
94.88472819328308, 1, -158.92454528808594, 26.282853841781616
104.18849635124207, 1, -184.4476318359375, 35.58662223815918
109.23321413993835, 1, -185.9255828857422, 40.63133931159973
112.69339036941528, 1, -161.18409729003906, 44.0915150642395
113.17268490791321, 1, -200.37156677246094, 44.570810079574585
118.62834668159485, 2, -43.89509963989258, 50
